,24622,35246,40637,27295,57311,57323,57353,57381,61221,755022,2863104,38885,53631,57418,57422,1785034,57349,65465,40749,37250,771242,57402,65762,32399,57241,57414,46493,1775706,11544074,30791,57333,57337,57341,699859,22422,56623,61773,67637,33903,57459,77661,177706,581536,23829,39668,57216,30891,56424,67408,28876,39682,22594,27611,57385,57307,60799,68697,27048,58686,27884,192547,4041464,36390,42421,51080,52106,55125,57246,23432,57319,165303,23569,22906,57361,57365,16,57410,32214,36108,186573,22132,45242,23134,41578,46800,59129,22277,22744,400943,37935,42927,55085,39254,57130,57236,57499,73937,2846667,21999,22976,24726,775731,51886,54072,27246,41308,23597,57003,57192,35447,39139,62434,49865,23512,30434,53671,40306,11544121,24251,43539,192423,203504,57200,57224,3742499,11524119,57516,5672990,1712057,57063,57146,57166,2484510,1149173,14003783
24622,12972.33268753381,9878.35104025554,9616.807557036373,80.70929609772853,-792.3708423385865,-176.7957597857793,81.55876289736676,-707.9785487366773,-503.16526985382575,-143.84137865448582,-268.59638594659424,1697.519155655366,2675.7208721762368,1178.7124922643302,2038.5401972714258,944.0207430085316,2333.6729328852316,732.3075885649206,5946.709835200532,5837.103255580234,5316.688853162374,6548.2118981789445,6694.521354756066,1760.8990761490406,1619.7834754408686,1446.3766018470556,3137.2933844428017,7696.573301843193,7020.5383171331305,-668.3506662265601,-561.2125252852788,310.1677216134948,-491.97237899287774,-633.2626420338414,293.7526151058284,418.73970733192346,749.4666052377625,262.8993111154739,-102.7873049018082,350.309879446869,491.5556439604832,277.85279421921655,53.88194610073653,2315.3104851405724,8834.700233092124,-8625.814061774865,-777.7417758540577,3055.021714906491,3044.3545093625717,269.39304768148327,614.5153281570686,1527.0747320262076,1771.7940057497233,3929.4421171022377,4508.085204587829,4432.545796873317,5831.190638558639,1662.5944943901627,5762.309205784452,-784.0572044084986,1126.7443234102154,3442.732758936065,3631.655812798656,2625.1582257781424,6730.753779297675,6588.541865265657,6580.070238296129,5984.594479144045,2018.0697784960928,4265.112802800066,4151.450287875704,720.1627633188946,6767.209467755887,6482.316793782781,6864.704363721083,6982.791458273961,5224.648305527589,2599.50915656862,1374.5414877244675,2999.4977285972127,7233.127176521208,2400.7132614086668,4944.231408431626,4406.106189774544,6143.214777473034,6037.632169071216,4611.141313071423,5424.905750889831,5139.769125779031,1023.6126431561904,1640.5003229590966,1141.1386655543151,4078.3706500781223,2436.045421042686,5253.894749062323,-753.5317093323192,-961.4789398120801,2825.758695985761,6798.542623373125,5782.685182144917,1080.5865777838014,1471.3213906060214,-806.9131682791174,-56.492998444270626,-1316.2194445419223,-1362.178043671042,3492.9000187909173,2157.995080666312,2139.3633481743464,3812.648463970467,4391.869982126179,4229.492366958745,2471.316474502769,5906.546856716417,5575.573634052869,5653.816643532082,2904.204644925842,3945.0675242211723,2021.02728176357,3178.826311173513,-914.2876972214067,-991.2082383058537,-9977.74091435529,-9397.470836790138,-8933.084952289253,2482.473427808549,-1325.856496716101,-7820.451897463179,-3227.1157493552673,-1231.0117728293126,-893.3320426531507,-1488.0001686674025,-6566.118406153215,-1588.6077305760102,-2170.5416615202744
35246,11766.236711657366,14885.723285870667,11526.738080554313,852.1473730138327,-182.84910459896503,548.1736071732062,300.2278697163316,-74.27125534407799,-10.241506666079772,488.70327250429904,308.2640977018065,3283.963718265579,4213.05603396362,2521.1486678039446,3551.3772852122456,2161.987450549298,3800.4093028187713,1921.7096363850487,7044.314225915729,7083.624415150589,7418.037860355862,8887.90343032049,9300.287207318215,2326.8311854079334,2274.3185499405045,2179.2216369367798,4423.7080570832195,9353.892342780631,9037.29661124634,-496.8643235323004,-124.31367836459066,439.80730387928145,-274.66387103652244,-399.17221373547886,438.4554436508347,197.29156397812756,543.8201111985435,403.1887537931751,307.7145324918933,1039.878190768621,1223.254010075088,939.8551693727612,494.9529909906736,2894.8120950600955,9904.147164500248,-9027.364392875808,-861.8114885769663,3381.867247210937,3502.856073580906,213.00606582832728,1086.4510587803234,1440.9115672657563,1644.6816534619463,5191.628540436549,5443.636842986398,5055.146768778753,6176.03504400593,1737.0216762558227,6143.737619820649,-278.8207091494671,2328.377492698084,4604.582398868521,4010.875700147359,3089.266890135161,7237.612289512366,7244.766346778479,7382.4457993548585,5921.2237446762465,2154.6409424057993,5619.887325620057,4382.286708488413,822.1691953137927,8722.872185744303,7561.439999902181,7977.369348945154,8193.165514111137,5805.461924124422,3720.4072334265456,2668.8478923095568,4323.91317656874,8791.128209855364,3391.563214852714,5244.278704658121,5652.5235364226955,6938.70393653636,6473.417341113414,5229.482314379824,6030.532624960339,5462.4610696002455,1272.855094665609,2518.69275903277,1745.2159815040761,4033.7612765705658,2361.383183356281,4554.662117833567,-431.6997043754044,-724.9380819266794,3807.7417420501597,7216.536734682881,5940.537785628343,1912.6925156548245,2534.238521137928,-636.4194453828627,160.26410672365523,-1554.5376068432488,-1473.9542757642594,3593.5620255333597,1886.4214652179505,1767.2296078148556,4150.4085258794785,4483.158501338011,4596.382131203997,2727.6540012905425,6472.514357892249,6038.496845291662,6159.029942726655,3993.498159889219,5104.139949990295,3726.2004315845784,4120.291278761702,-675.5054676714497,-765.6905902797293,-11280.87869995938,-10825.231419021346,-9531.145950883005,3927.1248379864937,-1069.6849497660392,-7513.312308987461,-3177.520614913733,-1200.2833484834873,-526.7978785964567,-1227.7408527037996,-7773.54996775958,-1101.952514428373,-1959.5348371064176
40637,10444.187433355064,10489.004973810068,13951.806446206248,358.4146984443536,-468.10252146284563,-18.92361455165711,125.94337133517581,-467.8856860889739,-377.1002522530692,-117.86006005731691,-211.7082432462879,2285.4118198458355,3329.7473910593685,1608.408896045671,2910.006842285801,1379.6296734578857,3107.200845633225,432.7289394731057,7283.217774107483,7471.886078861236,6503.367394291978,8015.412602912949,8085.15449127766,1570.7241429442822,1926.7596374984178,1359.8189649195945,4148.56273136202,8799.808259663878,8382.697051386152,-986.6034372617156,-733.4922265522835,-319.1321050638529,-859.2933384543724,-996.2623410793306,-77.85620715180967,-170.06739185391606,251.4919807914021,4.553245084233588,169.93726139354413,513.0317781132327,774.6684537914068,562.6384545954302,322.68383885649337,2319.1704610666957,9734.280253653666,-9582.344512210031,-1094.1798993161026,2832.4641605619954,2848.0296629116015,-77.70092164923852,579.3549464775865,900.1176429627003,1104.9629219250983,4126.792301728342,4404.112904264661,4091.7237217675884,5413.729777405126,1327.197346596979,5283.448218788882,-1.3359501052242706,2159.4889338777584,4725.162993404618,3711.189068368116,2216.8910342156914,6104.9038025564405,5938.366071760001,6352.887245904676,5816.356735582971,1403.9406187226223,4503.124825044131,3528.7275220663355,401.4658764323192,8328.656008718212,7581.5564108733815,7909.632972071276,7571.1369850874735,5917.379495983466,2575.630641891531,1494.7574164523708,3449.8624452028725,8085.485856183346,2368.5570999492265,4932.670189101475,5188.303626294723,6752.774588219338,6553.0379910955235,5499.505713670847,6521.178897786887,5963.901373188549,549.4192307891981,1254.3990262884756,760.0466728141187,5014.648354899979,1903.7535956146412,5127.403351648656,-114.21809146241505,-297.0194352040712,3943.324306653221,6373.917306365904,5741.545828406879,983.3689653431945,1415.3414914028858,-1076.6405701469375,-539.8414306801982,-1693.9640481160973,-1725.5796771648206,2645.7109985178704,2780.9951890588254,2930.880596204493,3111.136116512677,3955.9501774737982,3868.7297175585045,1905.256269942915,5835.612813582843,5315.996704660728,5600.986144619899,3305.6926831698506,4660.444379045174,3062.4048975079077,3511.7119182733395,-452.19242607937764,-546.3556227843014,-11384.164867543672,-10708.570285266042,-9776.663724404534,3643.247875430734,-748.6768271133806,-7506.177465810351,-3112.9659079513476,-1205.6420072601154,-820.9432795364396,-1459.3131552420614,-7844.624400630935,-1727.0477176344511,-2273.198242658599
27295,668.9255898279831,677.0369285131561,1015.0034955408755,19384.46903791268,13293.011102100807,12980.629986486434,12190.95746557491,13251.819236841446,11900.2541653079,13437.951324201282,13168.58567652397,-3390.8930354474296,-2471.4087620543264,-3716.6212914682174,-3028.7599894303517,-4303.326295611728,-2465.7125303789035,-4603.238023560342,1151.8867338752248,1681.727199297507,2111.557539065402,946.490816878907,445.9745820862822,10677.441455868078,10010.27698809327,11899.920706017394,398.2748065262963,810.1014182978396,915.1151716639306,-4544.900057772136,-4428.561569032211,-3748.05267093174,-4325.290845416039,-5075.297615616961,-2836.956639612245,-3068.6814733473448,-1940.3442177325337,-2276.7279383605282,11091.616905896744,11627.927681174557,12181.756841336872,12176.955315573747,11327.486944157903,2952.4073559758453,1896.7904996117436,-15714.69784051849,-3135.0986287346104,-268.88705746341464,-352.90398043598407,-2639.455327686539,-2777.4668590106066,-516.5670740787999,-382.9951900168132,226.40859943910903,-735.824657043155,-800.4973653681966,-614.4356905922732,-2645.752535909602,-1009.6729128518218,-601.1866299218536,-1378.344302597559,1284.6341196564492,5357.116782759762,5315.624680062989,3654.201766899502,3946.217274546468,4477.453450083509,5322.528469066376,-1815.405980966199,1865.657427834234,1520.3376484965245,-2011.9532641012588,300.8028905808367,78.8833912562194,223.64240980163214,3016.383555850651,-946.9106441432256,-2406.7354022247846,-4849.86729768499,-3440.4742384668925,970.9656938966119,-1705.3777577875567,1910.0145024973624,2037.9406291306816,922.7220418447572,901.5529779466183,-362.0781757378413,763.5516545033937,2070.2183228757062,-1686.8989793564356,-1413.8615469565452,-1374.2915808757737,1292.5521796021662,-3465.5874504861845,737.7390124205767,-3135.690250003534,-2184.27456086274,1672.495069301512,3904.61370543623,641.8230255088926,-5259.099220373737,-4675.587950833597,-3893.3322456164033,-2719.84148837275,-4725.983362237506,-4580.372637566269,-2259.0937843353922,53.53964760757998,417.7607362779812,-1042.0845313456962,-901.1793731367266,-460.5682210947306,-1401.248044367976,151.63855465519111,58.46087595610527,35.77969136939953,805.2751033806533,1538.3361153881526,1011.8119746951276,1086.5391937929649,-864.2046004641218,-855.6026845219573,-15870.645122172511,-15808.13049199435,-15615.57876472787,-1901.9839706959453,-1664.5649762895414,-9701.296413856684,-7308.260447194018,-1864.3584852115127,-3046.5564772362986,-2588.779558074987,-11018.568357839125,-2240.4642429089645,-1143.0825823308314
57311,-191.74786249243596,-168.8004171755099,11.368426072565683,6752.950843603486,9350.557626396187,7070.6249942627255,5426.843507839303,6551.2616340913255,6021.887859501833,6904.421310328831,6995.281277973002,-1907.0832103662283,-1478.157089181809,-2214.011354392785,-1741.0747791547203,-2411.489122021884,-1607.1880179035304,-2802.998813048267,-9.597518070749231,325.7993760340013,228.28849954775814,-153.08641823830004,-342.6207595765871,5220.575149677449,4749.832724170504,5344.988446283054,-294.43580293538884,-391.4878519612404,-243.99917801270152,-2458.225601955939,-2479.2346652154756,-2157.407680039013,-2426.738551317262,-2789.7282817787564,-1603.1304283479687,-1738.9884451363173,-1224.6134346407396,-1384.5932197421223,5661.682220912518,4770.871256291021,5416.444737778422,5546.058252119729,5790.83424005823,1408.647564581197,416.92937327262484,-7821.253338527577,-1774.7561580091333,-658.9308194899504,-595.4256477457701,-1558.7902643598436,-1612.5718221455445,-686.5271233704214,-648.1750570597758,-506.23609871972894,-802.622079664129,-813.9674389673473,-822.7844462173957,-1458.5345658879608,-757.4478216056043,-504.8232647958378,-806.2293248579055,429.0747895825609,2408.042408054547,2325.005941172417,1708.7856082547464,1675.0265227556224,1876.9032525283696,2202.0951015100554,-1179.8907281014701,389.0885987290296,205.83282492473847,-1282.4050699659642,-380.10642278409415,-417.85573008240436,-355.23567411053375,863.8002955569528,-687.8443896948497,-1346.43421660918,-2651.183260367437,-1844.0436382721841,-54.29307966447698,-1170.5182520721046,195.64861808065143,452.2470859608635,-179.62358028943493,-183.42644472610965,23.035649963983538,114.26174560546004,1052.5636153172782,-1327.1358404241978,-1173.8505738997476,-1212.626565430162,236.00548587354282,-2129.3736702190918,674.2128305129899,-1462.57067511084,-923.7078106813507,1022.3394102332517,1930.6559614766184,639.2051299923287,-2838.3879586889825,-2612.247366019345,-2317.145095138074,-1834.780752188618,-2485.2569455922003,-2715.6712171490744,-1302.528845148489,195.88960874467125,378.7082219319742,-985.5965808277408,-923.7497351675106,-787.147038214702,-1151.8263552888711,-438.181803497336,-596.3250927490775,-543.0415414005859,-30.75311286670535,278.55669041943725,213.89450984832848,164.69450537501464,-332.68637597834083,-330.9027221170377,-7852.990148572249,-7835.82012682011,-7812.778978307997,-1009.7131336488496,-762.2696688183921,-4549.076910741367,-3541.2173919562,-870.4080128873293,-1698.0472258848035,-1348.0683627350993,-5705.76482497052,-943.6437307042338,-322.94006841122973
57323,306.4107195757208,250.74805954747376,480.2020549636228,8082.808338192985,7964.383936602198,11115.888237956979,6596.944914959351,7084.49430914511,7868.567738532103,8381.649460433217,8445.501791628152,-2098.6221127840627,-1629.1614122698518,-2468.318979853334,-1847.1301241615483,-2900.8381187686405,-1545.2544459090914,-2885.086592321653,180.50475686019803,373.44162601614755,560.2611147915432,45.14618890445308,-189.21938936774097,6587.240573084891,6029.775593763138,6672.512217525937,305.95149660045985,-86.21974455129589,57.7354521975754,-2708.1616071979697,-2686.848088078633,-2160.467485555637,-2633.844263197634,-3137.394943211732,-1663.8553988203512,-1825.352560508968,-1160.813405475626,-1401.7327122854315,6543.27002675475,6105.492219421916,6681.271598216919,6759.419943033767,6830.777929700011,952.9370319072656,920.4332141608472,-9027.331646196802,-1590.5891210095706,-243.52829935706154,-212.2977023099889,-1478.1087091480604,-1479.234315455651,-360.07636008770294,-259.0206334956587,50.681430545422586,-564.9437513638993,-647.625602893845,-559.845749815702,-1549.8405932582286,-528.879612965801,-225.0330232615343,-819.7703562273186,987.9929375737038,3119.765254888306,3009.0186198060273,2594.613363398287,2698.8958860715666,2988.2691031928202,3546.7230222060234,-1034.2370126951357,667.3182490857391,748.4254689285304,-1147.1138136068532,-288.1677068704272,-455.54062594997055,-418.5373920852381,1357.0994253485537,-575.4112808681094,-1366.924136171536,-3030.1743167042164,-2007.3040592904774,427.0115010492952,-935.7924333597238,984.5740418238834,1269.6497396748944,428.06541615364006,440.64389304847657,147.98602749080203,255.8445983617566,1425.4074344637568,-1031.812323633891,-772.8114842828348,-841.6225645902095,634.3906688062784,-2292.6489837242966,676.4865213212713,-1960.339338173993,-1216.6772191505684,1110.8827741318546,2639.8979394727876,662.94012289074,-3329.0943277270453,-2953.874446676671,-2277.0663168640745,-1624.1724816542883,-2587.422551658904,-2592.7051036712687,-1387.1455645964247,376.1967090213326,575.1739866933922,-756.8488864231008,-725.2320230547426,-462.38850780812504,-903.3739491704055,48.3070785876526,-117.40349134034221,-107.14061028580329,623.2787713203705,784.9053169007428,669.6689180870958,704.4818447259414,-409.6253384942004,-308.58517118445286,-9165.394449301166,-9114.431353383712,-8983.744671500725,-1111.258838809373,-898.3797646641069,-5519.347020236817,-4529.7106255205745,-933.198462004497,-1899.1840407796763,-1349.241710448104,-5849.5112189861675,-1249.7490982697514,-557.3871391583314
57353,786.4413588729474,673.1782080213875,782.2811594573982,5746.473299597859,4535.181829140745,4940.268659069608,9920.019113996443,4505.311396048362,4193.683165025711,5119.5845939314995,5018.314692231395,-281.0428131751571,-48.163559294289485,-552.076696015857,-145.47892756972857,-902.471322497683,67.6355605586482,-716.2338656446374,1633.0344365864526,1660.3899241948939,2079.1003628861154,1059.4797975175888,1006.9921701388519,5265.46894643692,4282.772058428056,4921.459950188121,1386.4566359698506,1453.2913697731994,1270.7485169105944,-967.8346265116852,-1051.5565511441855,-417.94139627127663,-831.7536376437884,-1233.443278956976,-140.34639987582688,-181.3303834035314,67.44894685521322,-61.52833753881225,4318.91888595864,4966.659723640378,5020.861327044491,4930.253601836264,4428.482108918053,2432.1512778216265,2381.9651655050884,-6672.443494430661,-386.9942064627212,776.6351110479943,420.47225286437015,152.5386798982295,20.01616964960769,560.5141593897765,957.7697700577861,1557.0337612581002,163.34341687703045,264.1003796845768,217.42674077846925,-119.75545614495115,739.6532270213401,103.71353164521821,72.13042701465389,1039.8538744683235,3116.159305229857,3096.541563476636,2803.360795858918,3006.142154397231,2844.0086916501778,2938.786964703583,762.80929191157,1296.9694588585376,1327.900992951718,63.69148087525073,1329.7734585976034,1197.5856689370153,1073.4426300181058,3050.242598637107,1055.188196453958,302.3148308432537,-654.6220349311039,105.94848490807175,1803.6810922624268,661.381196987785,1763.0773329529281,1497.4948704514918,1236.595051297128,1119.0137131223867,-79.84694997528965,935.1786081487865,1198.66558203937,646.7139453788529,-68.12053006412117,949.1805232960965,1729.2135001387787,136.1578684770658,516.8883573592573,-1294.1616344382223,-857.5024734579142,1297.6361863957638,2573.7404737918123,1199.2268155382724,-888.7097141688139,-573.3257309923044,-653.151979593906,-494.50921369141815,-976.1763015361032,-990.062865641548,-75.93505619602041,27.098993377478948,209.74342794661484,204.20569220943042,366.7349684529344,685.422012663221,528.5369451979968,766.522646404052,697.7476240829825,998.0358684588141,1271.7098784622917,1169.779130960578,607.9454818416345,1249.443897971077,-749.9848280650374,-778.6543892044424,-6813.844848025644,-6736.4210401465725,-6658.016113509933,-99.50892051681814,-816.8495184364904,-4299.49841821247,-2827.666383069988,-554.0248895757086,-1003.9653125165405,-1080.902910216601,-4387.808878460735,-783.7712593060809,-709.4125073489854
57381,344.34505522766983,416.10281601611314,533.1668683606996,7637.747717912884,7290.261763767472,6701.390217940428,5980.868063207288,10398.366763580656,5696.362226957943,6595.885988042077,6846.733230895265,-1822.9215682825002,-1241.9127552817704,-1997.1367647859956,-1710.8752259115956,-2178.789981412574,-1023.3209207833845,-2479.6605274387166,340.32156235751506,958.8429061970114,817.6341793627205,680.3782943650388,388.35647634995996,5145.208420857018,4416.654594431628,5836.721304094045,27.187804979086025,50.973508615690605,326.76992604439164,-2503.9929017568647,-2423.476719833722,-2012.266509813589,-2265.887425875875,-2640.7250740560303,-1479.6919685057978,-1619.2206119733673,-1128.6163749336558,-1219.6733330849129,6674.111915760011,6294.812082855712,6806.667720582821,7211.816814387224,6704.552499315469,1504.6358848586099,516.1248137709862,-8191.2833425567005,-1643.4357110307687,-186.0219674391755,-239.33171999092247,-1520.8544422660834,-1435.0716336642831,-564.0048161862294,-416.8443839846549,-158.09906164277055,-412.6631601756743,-457.10644077814663,-389.98676797488815,-1420.0714388618703,-650.631855204775,-342.03347824723767,-458.678367588231,783.726246173617,2529.7821733083224,2494.2942891341463,1729.8529913706739,1810.8420431437485,2184.81795731787,2512.5696675824543,-1115.0595764045684,975.1209700498958,544.3186088841387,-1178.4227733008381,84.78450740485448,106.18496913894194,111.52412505108083,1256.1277751274222,-656.1286936650752,-1334.4731508415666,-2683.729005553584,-1829.723407676851,303.9479728370417,-1028.6591527237383,791.218455731321,871.1576099079715,247.15687722301675,270.56199237829196,-397.4510740703714,128.9937671749655,736.5564488090038,-1028.2379034307723,-638.0157721089571,-830.85139663629,378.67293709811264,-2049.814430259266,51.28351332635267,-1742.0847814346855,-1226.4034523774453,867.8842577484004,1704.3743436585235,38.73809170707503,-2758.322441121877,-2492.687501065153,-2088.6460278834843,-1480.185689798009,-2547.4365707638653,-2460.9060720813573,-1212.9964221638047,-184.05648921241973,15.424190183227608,-602.6050513843736,-592.1664326954127,-422.1601291616269,-892.2227283152405,-8.468647067562188,-117.89911249754243,-170.9606457684165,284.20049706298107,673.6578647406302,663.1559297387389,547.9402329739796,-417.0771910620264,-417.20956809291397,-8238.015182977928,-8211.817804726157,-8168.108368782542,-597.3118246444767,-887.4354069496765,-5186.565573088467,-3977.9741822566457,-1098.2793311476437,-1545.0172594515739,-1266.5204281844694,-5433.201176722276,-627.5472870957865,-187.28083665363937
61221,1787.5334512270797,1612.287645206039,2386.0884841907277,14934.651144016992,12943.422354271941,15425.754567714737,11369.932385203863,11586.141411240234,19509.750565184735,15617.598362269291,14947.643296100206,-3004.3934770789597,-1755.3731913671932,-3233.5295449903024,-2407.8731608992466,-4328.08102494323,-1031.6360899771346,-3487.1148565662193,822.1356721913834,1637.4881701068819,2277.1008716606602,1635.5531423512969,743.2379190698298,12666.180128059224,11810.64641312828,13946.461869417253,2271.271871451697,897.7894231873131,1415.0348498955682,-3985.1637327847184,-3973.901069602348,-3254.0085512745263,-3861.548730633949,-4727.502452670575,-2198.4134364568868,-2684.5570870259685,-1378.8960363548276,-1721.1463437857867,11192.937799630421,12197.543744488847,12902.138673662866,13000.385586568755,11391.735481062082,39.7006704873761,2346.3343666328583,-14835.642840578195,-1613.8079966687583,696.219150800811,657.2871670248555,-1814.9906919375103,-1848.7539247773166,112.57792686858488,440.3135797051558,1773.6087993890842,150.8698602277343,-22.293254222175506,151.2449481910803,-2285.0185864047803,-542.6785296870933,1052.1216318171369,-15.6087677850428,3488.082277892693,6353.48578464645,6069.444775260919,5240.291166007812,5296.988046421538,6139.495261772694,7475.180940276439,-1055.095767732366,2064.3487191443596,2382.6035165121075,-1592.0892247274128,119.47665203409969,-238.72344214325193,-166.28661572829697,2761.3657272535356,-548.0427852474847,-1865.7000535508628,-4524.87731986802,-3074.949218232701,1892.9049869257285,-853.9520125229235,4367.380415119371,4211.369786940884,2482.7455245380697,2457.0538493511094,-199.60770315280467,864.8917090466952,2751.978050801313,-496.83617851097404,477.6657801132237,125.7681771607397,2488.916724200612,-2542.023743412118,1271.069331422481,-3104.549242763104,-1939.5956326402206,2444.566981221592,5369.7899005782665,928.8347078609418,-4981.19570509494,-4651.945197781638,-2747.1668781128824,-1572.5392199828636,-3559.289193753055,-3215.906044890313,-2370.1433004478376,595.9715140870866,1121.7977899979373,-170.9565534656591,-506.37790042264896,528.988040674044,-395.92209939464897,1344.066615295699,1375.4493842900206,1209.391011669722,2759.4542692242485,3368.219716234123,2978.59624849751,3523.50063114838,-787.3306835556517,-566.0638266723578,-15058.919835990162,-14931.212519700244,-14732.932297521646,-765.5929025473298,-1062.6241603327965,-7885.361577774884,-7053.767104828435,-1141.1089726248074,-2006.97243763291,-1252.3991688920837,-8334.903035494848,-1068.896869886279,-168.9051555523372
